Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
15100000,0.26580468,152.32554517133957,3.2452755,5.138239315568797,5.138239315568797,1.3635685,0.09510414,7.424763e-05,0.14949836,0.0012449842,1.0
15200000,0.34139732,158.0079872204473,3.1740062,4.413662384493282,4.413662384493282,1.3842686,0.0967864,7.2749e-05,0.14849927,0.0012200568,1.0
15300000,0.3701035,160.49358974358975,2.9400961,4.557149280041743,4.557149280041743,1.266106,0.09483775,7.124966e-05,0.14749971,0.0011951177,1.0
15400000,0.381046,164.70166666666665,2.6032283,4.220548576768488,4.220548576768488,1.214257,0.09682233,6.975084e-05,0.1465005,0.0011701876,1.0
15500000,0.32713586,162.78981937602626,2.6598368,4.530338489577443,4.530338489577443,1.4050732,0.09789407,6.824569e-05,0.14549708,0.0011451519,1.0
15600000,0.26662785,155.4031007751938,3.3867416,5.30668702405668,5.30668702405668,1.280049,0.09720992,6.675265e-05,0.14450173,0.0011203175,1.0
15700000,0.28509212,151.36963190184048,3.475802,5.4967820022203835,5.4967820022203835,1.4149405,0.09558828,6.5255204e-05,0.14350341,0.0010954102,1.0
15800000,0.28116548,153.98923076923077,3.1668012,5.308394815979096,5.308394815979096,1.4611758,0.09758168,6.37542e-05,0.14250275,0.0010704434,1.0
15900000,0.262343,146.28655834564253,3.789033,5.744500212970253,5.744500212970253,1.1778857,0.09811329,6.225329e-05,0.14150216,0.0010454782,1.0
16000000,0.2845245,152.96279069767442,3.4783905,5.345296334238477,5.345296334238477,1.2081728,0.09708558,6.0749266e-05,0.14049944,0.0010204612,1.0
16100000,0.28719753,148.20298507462687,3.4939406,5.228153185418515,5.228153185418515,1.3803735,0.09620983,5.925433e-05,0.13950282,0.0009955956,1.0
16200000,0.28339493,157.23464566929133,3.48844,5.086773448900914,5.086773448900914,1.2533143,0.09473557,5.7752666e-05,0.13850172,0.0009706177,1.0
16300000,0.3029148,161.57471264367817,3.1235678,4.9580616603620715,4.9580616603620715,1.246991,0.09664385,5.624979e-05,0.13749981,0.0009456202,1.0
16400000,0.28942534,149.67065868263472,3.5277507,5.3168594936734275,5.3168594936734275,1.2101581,0.09397203,5.4750915e-05,0.13650057,0.0009206888,1.0
16500000,0.30936548,159.6768,3.21829,4.695334381710452,4.695334381710452,1.1534598,0.09819681,5.3248223e-05,0.13549878,0.0008956937,1.0
16600000,0.3667498,151.13888888888889,3.3702006,5.253989406595887,5.253989406595887,1.24256,0.09548075,5.1749666e-05,0.13449973,0.000870768,1.0
16700000,0.31599355,150.5984962406015,3.7077236,5.407664854421204,5.407664854421204,1.2941607,0.09703347,5.024883e-05,0.13349916,0.0008458041,1.0
16800000,0.29736564,146.55192878338278,3.787825,5.631961700717608,5.631961700717608,1.3875397,0.09480305,4.8751426e-05,0.1325009,0.0008208971,1.0
16900000,0.2668407,147.17109144542772,3.972743,5.771977330917894,5.771977330917894,1.2770364,0.09771179,4.725372e-05,0.13150242,0.0007959854,1.0
17000000,0.26747283,157.42630744849444,3.400707,4.778329070279649,4.778329070279649,1.2570869,0.096360356,4.5749242e-05,0.13049945,0.0007709609,1.0
17100000,0.30392045,150.84370257966617,3.5625072,5.143435801396316,5.143435801396316,1.3172238,0.096803755,4.42471e-05,0.12949802,0.00074597535,1.0
17200000,0.29076636,142.28034682080926,4.104302,5.860817401896021,5.860817401896021,1.3712194,0.09855724,4.2751468e-05,0.12850092,0.00072109787,1.0
17300000,0.27287406,146.6656891495601,3.9051995,5.613714270386572,5.613714270386572,1.3945359,0.095114484,4.1250747e-05,0.12750044,0.0006961359,1.0
17400000,0.25558534,141.83714285714285,3.9532168,5.928225908641305,5.928225908641305,1.2798796,0.0958852,3.9749877e-05,0.12649986,0.0006711715,1.0
17500000,0.270533,136.14972527472528,4.2285175,6.25770486842145,6.25770486842145,1.4076377,0.09743681,3.8249083e-05,0.12549935,0.00064620824,1.0
17600000,0.2571536,143.66136034732273,4.1149535,5.788589332933011,5.788589332933011,1.2568564,0.09663193,3.6749374e-05,0.12449954,0.0006212631,1.0
17700000,0.24111958,143.20575539568344,4.028845,5.661037566097475,5.661037566097475,1.2027955,0.09794935,3.525019e-05,0.12350007,0.0005963266,1.0
17800000,0.2510886,145.16374269005848,4.1011143,5.954039686811511,5.954039686811511,1.0949658,0.09614681,3.3748773e-05,0.12249913,0.0005713532,1.0
17900000,0.2466862,135.5731874145007,4.431996,6.237475573303109,6.237475573303109,1.101765,0.09496698,3.224724e-05,0.1214981,0.0005463776,1.0
18000000,0.24324115,147.542600896861,3.957736,5.3314442412955545,5.3314442412955545,1.4654231,0.09741662,3.0747273e-05,0.120498106,0.0005214281,1.0
