Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
3500000,0.54616976,84.24423569598633,5.534335,8.282167007060233,8.282167007060233,1.6235772,0.09546722,9.30017e-05,0.16200107,0.0015569266,1.0
3600000,0.5316969,77.37936384794415,6.169925,8.54862692202474,8.54862692202474,1.8874449,0.096583575,8.699681e-05,0.15799782,0.0014570456,1.0
3700000,0.5975089,77.53882725832013,6.039567,8.348272641010807,8.348272641010807,1.9331863,0.09741997,8.101175e-05,0.15400778,0.0013574939,1.0
3800000,0.5474062,74.67792792792793,6.356448,8.676825754831466,8.676825754831466,1.6471319,0.0966619,7.499422e-05,0.1499961,0.0012574024,1.0
3900000,0.49007785,71.32658959537572,6.5907598,9.047557454722991,9.047557454722991,1.4538579,0.09698177,6.897805e-05,0.14598534,0.0011573334,1.0
4000000,0.5180194,76.97419859265051,6.2436852,8.652833525467143,8.652833525467143,1.7774602,0.09629337,6.298179e-05,0.14198782,0.0010575956,1.0
4100000,0.5250595,78.27817178881008,6.1607957,8.554771526444371,8.554771526444371,1.9053918,0.095972404,5.7000103e-05,0.13800001,0.0009581002,1.0
4200000,0.5079246,78.16626698641088,6.22962,8.678276861724257,8.678276861724257,1.6424661,0.09631174,5.0990926e-05,0.13399392,0.0008581477,1.0
4300000,0.4542653,73.4962962962963,6.553186,9.033500770619415,9.033500770619415,1.2457799,0.09665032,4.499719e-05,0.12999807,0.00075845176,1.0
4400000,0.46043333,73.81947565543071,6.332463,8.739888838770684,8.739888838770684,1.7598141,0.097036585,3.901545e-05,0.12601025,0.0006589555,1.0
4500000,0.44733295,66.74660326086956,6.9495125,9.217970177748741,9.217970177748741,1.4254787,0.09594995,3.3011976e-05,0.122007914,0.00055909774,1.0
4600000,0.44965103,72.08040935672514,6.445396,8.837550845822287,8.837550845822287,1.7692833,0.09791276,2.700154e-05,0.11800096,0.00045912407,1.0
4700000,0.45288977,73.6731343283582,6.239256,8.679167106939738,8.679167106939738,1.8824633,0.095451884,2.0993124e-05,0.11399535,0.0003591841,1.0
4800000,0.45196462,76.28494623655914,6.1125946,8.602607111883273,8.602607111883273,1.6856685,0.09801025,1.5011724e-05,0.11000776,0.00025969336,1.0
4900000,0.44259372,70.78282828282828,6.2005463,8.65190704677203,8.65190704677203,1.96759,0.095913775,9.00558e-06,0.106003664,0.00015979119,1.0
5000000,0.44899595,73.37936154417224,6.1052327,8.624784224183696,8.624784224183696,2.1233335,0.09703419,3.0039027e-06,0.102002524,5.9963262e-05,1.0
