Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
17400000,0.80454427,372.3978102189781,-0.36487815,-3.530291351469329,-3.530291351469329,0.29865113,0.070466615,0.0002479501,0.26530007,0.004134237,1.0
17500000,0.7405069,340.6275862068965,-0.00032071953,-1.359106349893685,-1.359106349893685,0.25253505,0.06909968,0.00024765002,0.26510003,0.004129245,1.0
17600000,0.91481006,386.28076923076924,-0.41757953,-3.914012818926802,-3.914012818926802,0.31900933,0.070761815,0.0002473527,0.26490176,0.004124299,1.0
17700000,0.9401783,377.27777777777777,-0.123040624,-3.533556819100071,-3.533556819100071,0.8167889,0.06966604,0.00024705176,0.2647012,0.004119294,1.0
17800000,1.0114168,380.3639846743295,-0.36594725,-3.1539131932788425,-3.1539131932788425,0.23164016,0.06859131,0.0002467527,0.2645018,0.0041143196,1.0
17900000,0.9283172,380.1679389312977,-0.22244231,-3.590314264316823,-3.590314264316823,0.22510073,0.069022484,0.0002464483,0.26429883,0.0041092555,1.0
18000000,0.7787128,361.74716981132076,-0.11937605,-2.1005786360434766,-2.1005786360434766,0.17850326,0.07078101,0.0002461499,0.26409993,0.004104293,1.0
18100000,0.8088764,404.15953307392994,-0.19455758,-5.1032657909718,-5.1032657909718,38.663216,0.069464885,0.00024584983,0.2638999,0.0040993015,1.0
18200000,0.920775,396.2392156862745,-0.22490023,-3.857493324721434,-3.857493324721434,0.20162554,0.07078464,0.00024554986,0.2636999,0.004094312,1.0
18300000,0.84521794,335.7722419928826,-0.16894048,-1.807304325185794,-1.807304325185794,0.26280093,0.07288797,0.0002452499,0.2634999,0.0040893215,1.0
18400000,0.8070718,346.79787234042556,-0.08769716,-1.6597068907944024,-1.6597068907944024,108.93297,0.06940147,0.0002449504,0.26330027,0.0040843417,1.0
18500000,0.77532434,409.3255813953488,-0.49213645,-5.518324850459201,-5.518324850459201,0.28902525,0.072528906,0.0002446493,0.26309952,0.004079333,1.0
18600000,0.745597,371.1268656716418,-0.273481,-3.156975112104816,-3.156975112104816,0.26765618,0.07086885,0.0002443505,0.26290032,0.004074363,1.0
18700000,0.6223312,361.75272727272727,-0.08978283,-2.360361185778271,-2.360361185778271,0.2071978,0.07220164,0.00024404716,0.26269808,0.0040693167,1.0
18800000,0.64606047,365.0471014492754,-0.3723802,-3.3495536706801774,-3.3495536706801774,0.28472018,0.068440296,0.00024374978,0.26249987,0.004064371,1.0
18900000,0.8000653,366.6179775280899,-0.25732797,-2.8697671934348365,-2.8697671934348365,0.25351426,0.06948626,0.00024345178,0.26230118,0.004059414,1.0
19000000,0.8987712,375.0695970695971,0.17298943,-2.880053315353216,-2.880053315353216,0.28724205,0.076153316,0.00024315133,0.26210085,0.004054416,1.0
19100000,0.94884914,366.96590909090907,-0.3882022,-3.2805852029861797,-3.2805852029861797,0.2129418,0.0688255,0.0002428502,0.26190013,0.0040494082,1.0
19200000,0.77539337,347.3150684931507,0.2690094,-1.3714838370473847,-1.3714838370473847,0.24823311,0.06937331,0.00024254782,0.26169854,0.004044378,1.0
19300000,0.77735114,339.34375,0.19528691,-1.4985046034091956,-1.4985046034091956,0.39687023,0.06760976,0.000242246,0.26149732,0.0040393574,1.0
19400000,0.6849414,347.8262411347518,0.2978298,-1.934781366100548,-1.934781366100548,0.25129512,0.068394214,0.00024194935,0.26129955,0.0040344237,1.0
19500000,0.7111438,365.78057553956836,0.15820138,-2.9988260980601344,-2.9988260980601344,0.26951587,0.07942226,0.00024164945,0.26109964,0.0040294356,1.0
19600000,0.7144333,400.84765625,-0.50371957,-4.5936446651757,-4.5936446651757,0.2256777,0.06930959,0.0002413472,0.2608981,0.004024408,1.0
19700000,0.5435956,385.4193548387097,-0.6201224,-4.407101614532743,-4.407101614532743,0.20882197,0.071402535,0.00024104977,0.26069984,0.0040194606,1.0
19800000,0.39262855,341.2953020134228,0.36455566,-1.6537712204376323,-1.6537712204376323,0.4580469,0.06933624,0.0002407512,0.2605008,0.0040144934,1.0
19900000,0.4697871,341.3164983164983,0.17803927,-1.594275502393944,-1.594275502393944,0.20967388,0.06814673,0.00024044926,0.26029947,0.0040094713,1.0
20000000,0.58340245,351.0931899641577,-0.23922423,-3.163114102617387,-3.163114102617387,0.24918926,0.067787066,0.00024015142,0.26010096,0.004004518,1.0
20100000,0.58913696,357.1032028469751,0.27794787,-2.73470224540853,-2.73470224540853,16.103472,0.07098358,0.00023985168,0.2599011,0.003999532,1.0
20200000,0.4857303,360.77777777777777,0.37717327,-2.820796307247717,-2.820796307247717,8.251509,0.069877386,0.0002395473,0.2596982,0.0039944695,1.0
