Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
2700000,0.5715403,153.89473684210526,0.28111163,2.095426672960029,2.095426672960029,1.9761903,0.098996826,0.00014098684,0.1939912,0.0023550799,1.0
2800000,0.46299642,149.37164179104477,0.5211016,2.434733792939293,2.434733792939293,1.7551315,0.096528925,0.00013500202,0.19000132,0.002255533,1.0
2900000,0.49150535,135.11707988980717,0.45254055,2.8819960404813454,2.8819960404813454,2.1473794,0.099549465,0.00012901226,0.18600816,0.0021559023,1.0
3000000,0.5837815,148.4454409566517,0.15382911,2.241962903215369,2.241962903215369,1.8532494,0.0972403,0.00012302607,0.18201737,0.0020563328,1.0
3100000,0.469909,142.6126255380201,0.47110406,2.791412651645744,2.791412651645744,1.9563226,0.09727688,0.00011700123,0.17800076,0.0019561192,1.0
3200000,0.53481615,151.74693251533742,0.24524157,1.9628391519211736,1.9628391519211736,1.7157004,0.09602223,0.00011098202,0.17398795,0.0018559996,1.0
3300000,0.51104736,151.34603658536585,-0.019660046,2.006199448788894,2.006199448788894,1.8996599,0.09528794,0.00010498426,0.16998948,0.0017562371,1.0
3400000,0.52791995,140.93370944992947,0.39117825,3.137716397086919,3.137716397086919,1.6283346,0.093735926,9.900543e-05,0.1660036,0.001656789,1.0
3500000,0.46860638,151.5948406676783,0.113283865,2.15997897636298,2.15997897636298,1.721961,0.096360005,9.3018876e-05,0.16201253,0.0015572122,1.0
3600000,0.4448392,135.7967032967033,0.79857177,3.058645087790645,3.058645087790645,2.0013435,0.0962342,8.6996995e-05,0.15799794,0.0014570486,1.0
3700000,0.44732845,137.27121001390822,0.4896381,2.768805206392718,2.768805206392718,2.205884,0.09805442,8.096437e-05,0.15397619,0.0013567057,1.0
3800000,0.43076438,137.61898211829435,0.33602747,3.067824092694908,3.067824092694908,2.0779626,0.098339446,7.497612e-05,0.14998403,0.0012571013,1.0
3900000,0.4183707,128.76134889753567,0.9267194,3.835423647787243,3.835423647787243,2.044219,0.09693661,6.897721e-05,0.14598477,0.0011573194,1.0
4000000,0.421077,141.44586894586894,0.51516217,2.5284703222830722,2.5284703222830722,1.9431746,0.09590225,6.298618e-05,0.14199074,0.0010576686,1.0
4100000,0.5014926,145.39290989660265,0.20809141,2.7500474575956515,2.7500474575956515,1.795119,0.09540434,5.7001325e-05,0.13800082,0.0009581206,1.0
4200000,0.49124977,142.11095100864554,0.22846942,2.605886386079386,2.605886386079386,2.2438207,0.09492805,5.1027648e-05,0.13401838,0.0008587583,1.0
4300000,0.47481596,135.50602409638554,0.6561028,3.7143915848501887,3.7143915848501887,1.8566645,0.0948637,4.500419e-05,0.13000275,0.0007585682,1.0
4400000,0.39183107,135.08953168044079,0.80105436,3.5187195459844487,3.5187195459844487,1.6942409,0.09634768,3.9010753e-05,0.12600711,0.00065887737,1.0
4500000,0.36153618,148.11242603550295,0.16880089,2.321324146589672,2.321324146589672,1.722968,0.09544294,3.300347e-05,0.12200226,0.0005589561,1.0
4600000,0.39544985,139.10267229254572,0.4660401,3.158773751366155,3.158773751366155,1.9670513,0.0960978,2.700532e-05,0.11800347,0.00045918697,1.0
4700000,0.4196721,147.6207906295754,0.19270042,2.4840390103082357,2.4840390103082357,1.7938173,0.09680601,2.1018945e-05,0.11401258,0.00035961348,1.0
4800000,0.41393247,127.73046875,0.8915508,3.72743964837476,3.72743964837476,2.3134284,0.09891039,1.5008461e-05,0.11000559,0.0002596391,1.0
4900000,0.39247096,145.96187683284458,0.45861688,2.7801360029962443,2.7801360029962443,1.9351534,0.09580683,9.006699e-06,0.10600441,0.00015980979,1.0
5000000,0.3498719,148.75449101796409,0.12446547,2.089950842858029,2.089950842858029,1.8318157,0.096434236,3.0148433e-06,0.102009825,6.014524e-05,1.0
