Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
4200000,0.50536764,218.3186813186813,2.0358639,6.296934087492607,6.296934087492607,0.3694,0.047359385,0.00017551695,0.15850562,0.0029294307,1.0
4300000,0.57754964,230.90454545454546,2.1994054,5.7200295500626614,5.7200295500626614,0.49280405,0.04913444,0.00017249977,0.15749991,0.002879245,1.0
4400000,0.59680676,219.60402684563758,2.186487,6.057017911108882,6.057017911108882,0.569501,0.046368595,0.00016951031,0.15650342,0.0028295205,1.0
4500000,0.5607204,191.41666666666666,2.8774295,7.497880807976679,7.497880807976679,0.55887276,0.04693029,0.00016649434,0.15549809,0.002779355,1.0
4600000,0.44554695,211.38574423480082,2.7344446,6.612153070683999,6.612153070683999,0.7786483,0.046281233,0.00016348748,0.1544958,0.0027293407,1.0
4700000,0.4340514,197.26441351888667,3.0312107,7.676656398669895,7.676656398669895,0.65383905,0.04786479,0.00016047207,0.15349066,0.0026791843,1.0
4800000,0.44987988,184.0878504672897,3.4003859,8.520904868973224,8.520904868973224,0.6184666,0.050466888,0.00015749726,0.15249908,0.0026297034,1.0
4900000,0.4037774,182.80324909747293,3.6630194,8.50514167783923,8.50514167783923,0.51319134,0.046349462,0.00015450199,0.15150064,0.002579882,1.0
5000000,0.39278582,168.97448979591837,4.047233,8.954151390829967,8.954151390829967,0.64636207,0.04816547,0.00015149935,0.15049976,0.002529938,1.0
5100000,0.37460935,166.59128978224456,4.55887,9.201354264919733,9.201354264919733,0.51373553,0.046186246,0.00014848768,0.14949587,0.002479844,1.0
5200000,0.32441655,164.7059800664452,4.335188,9.131036708684018,9.131036708684018,0.4276048,0.045568805,0.00014546585,0.14848858,0.0024295808,1.0
5300000,0.35971498,152.5808936825886,4.846636,9.648659017240306,9.648659017240306,0.511875,0.047186088,0.0001424615,0.14748715,0.0023796088,1.0
5400000,0.32922146,148.7827380952381,5.422717,9.497494821109632,9.497494821109632,1.0853455,0.047639135,0.00013949534,0.14649841,0.0023302715,1.0
5500000,0.33251566,148.357034795764,5.3034105,9.954525756465099,9.954525756465099,0.4953972,0.048599098,0.00013651728,0.14550574,0.0022807366,1.0
5600000,0.35099047,145.8311499272198,5.3604703,10.016970130422155,10.016970130422155,0.4999821,0.05043695,0.0001335261,0.14450867,0.0022309832,1.0
5700000,0.36811617,165.17384105960264,4.788488,9.090791417168614,9.090791417168614,0.88721424,0.047744263,0.00013054123,0.14351372,0.0021813347,1.0
5800000,0.32754913,145.7503692762186,5.67985,10.108210955474492,10.108210955474492,0.48608416,0.047238216,0.00012748133,0.14249374,0.0021304379,1.0
5900000,0.35536686,138.45211267605634,5.442711,9.784026033631442,9.784026033631442,0.7066901,0.046903975,0.00012448156,0.14149383,0.0020805425,1.0
6000000,0.32120988,127.52813299232737,5.7983418,9.7873306219154,9.7873306219154,0.9319037,0.047827464,0.00012148575,0.14049523,0.0020307116,1.0
6100000,0.32389808,133.0975935828877,5.9804974,10.328377877818408,10.328377877818408,0.38646123,0.044573583,0.000118524564,0.13950816,0.0019814572,1.0
6200000,0.32010996,133.65415549597856,5.7620373,9.923782198652425,9.923782198652425,0.7105426,0.0480649,0.00011552363,0.13850786,0.0019315418,1.0
6300000,0.2989864,122.99002493765586,5.903446,10.147453937303284,10.147453937303284,0.5315877,0.046845913,0.0001125156,0.13750517,0.001881508,1.0
6400000,0.27858222,122.90570719602978,6.056539,10.150847847893926,10.150847847893926,0.673161,0.047805067,0.000109530854,0.13651025,0.0018318614,1.0
6500000,0.27822027,125.05157232704403,6.0761127,10.243501912358415,10.243501912358415,0.55825704,0.047176752,0.00010654693,0.13551563,0.0017822292,1.0
6600000,0.28764385,124.1706398996236,5.999984,10.018108422697562,10.018108422697562,0.7330998,0.04639127,0.000103524864,0.13450827,0.0017319627,1.0
6700000,0.3169517,120.65895249695494,6.1651287,10.265134641231377,10.265134641231377,0.42211792,0.048583608,0.00010050446,0.13350147,0.001681723,1.0
6800000,0.307295,121.83374083129584,6.2460046,10.441753414751773,10.441753414751773,0.3715302,0.046749465,9.749189e-05,0.13249728,0.0016316139,1.0
6900000,0.30599153,123.06947890818859,6.0390735,10.362581302904092,10.362581302904092,0.52215147,0.04802419,9.452755e-05,0.13150916,0.0015823069,1.0
7000000,0.3207008,119.8866103739445,6.276475,10.347237658106122,10.347237658106122,0.43027666,0.04671426,9.1500515e-05,0.13050015,0.0015319571,1.0
7100000,0.30538398,120.8920245398773,6.187088,10.302186930766695,10.302186930766695,0.4453164,0.047049556,8.8452136e-05,0.12948403,0.0014812523,1.0
7200000,0.2873159,119.45258103241297,6.2894917,9.96062548859727,9.96062548859727,1.0893289,0.04717803,8.548088e-05,0.1284936,0.0014318303,1.0
7300000,0.28964838,120.30900243309003,6.318535,10.487139925632599,10.487139925632599,1.1196218,0.047639247,8.249965e-05,0.12749986,0.0013822428,1.0
7400000,0.2934508,117.63182897862232,6.295824,10.278324864804745,10.278324864804745,0.6878682,0.04657164,7.951232e-05,0.12650408,0.0013325533,1.0
7500000,0.29268116,126.84379001280409,6.087495,10.296208112888163,10.296208112888163,0.4999245,0.046964206,7.6482145e-05,0.12549402,0.0012821516,1.0
7600000,0.28105935,108.6856516976999,6.4989095,10.631976475884072,10.631976475884072,0.27655053,0.0478554,7.346073e-05,0.12448689,0.0012318954,1.0
